rand_point,fid,id1,velo,velostreif,veloweg,einbahn,fuss,name,map_velo,map_fuss,se_anno_ca,objectid,LENGTH,STRASS_ID,RICHTPLANT,STRADATNAM,UNTERHALT,EIGENTUM,STRASSTYP,UREG_TEXT,JAHR,SREG_TEXT,SHAPE_LEN,id1_2,kategorie,objectid_2,x,y
14337,11404,1666.000000000000000,1,"0",0,"0",0,Moosacker,0,0,,1450.000000000000000,,,,,,,,,,,,,,,2686899.7937972457,1250588.6750330715
14358,11433,18737.000000000000000,1,"0",0,"0",0,Engelbertstrasse,0,0,,16879.000000000000000,,,,,,,,,,,,,,,2686875.9677031157,1250412.7292724368
14416,12208,15407.000000000000000,1,"0",0,"0",0,Hirzenbachstrasse,0,0,,13941.000000000000000,,,,,,,,,,,,,,,2686793.5522714835,1250733.4798921735
14418,12210,24541.000000000000000,1,FT,0,"0",0,Roswiesenstrasse,1,0,,21507.000000000000000,,,,,,,,,,,,,,,2685917.7177631282,1250989.1933518362
14423,12215,25045.000000000000000,1,FT,0,"0",0,Roswiesenstrasse,1,0,,27569.000000000000000,,,,,,,,,,,,,,,2685906.7130440869,1250908.7310841943
14452,12444,7749.000000000000000,1,"0",0,"0",0,Stettbacherrain,0,0,,4500.000000000000000,,,,,,,,,,,,,,,2686773.0572630838,1250270.3641204955
14455,12447,6438.000000000000000,1,"0",0,"0",0,Weibelackerweg,0,0,,5248.000000000000000,,,,,,,,,,,,,,,2686793.6941587171,1250498.7908584808
14484,12483,28769.000000000000000,1,"0",0,"0",0,Probsteistrasse,0,0,,25679.000000000000000,,,,,,,,,,,,,,,2686032.3304831916,1250667.2394446365
14494,12495,36516.000000000000000,1,"0",0,"0",1,Weibelackerweg,2,1,,33368.000000000000000,,,,,,,,,,,,,,,2686840.8699284378,1250618.6071764450
14501,,,,,,,,,,,,,40.587307279999997,1296.000000000000000,12.000000000000000,"16136",Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,01_11_2023,GE VII,40.587356360680502,,,,2685347.6142587909,1251664.6954683200
14547,,,,,,,,,,,,,142.443388449999986,834.000000000000000,12.000000000000000,"16143",Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,01_11_2023,GE VII,142.443338175245998,,,,2685575.0276992200,1251778.1290137924
14589,,,,,,,,,,,,,,,,,,,,,,,,1014,Vorzugsroute,884,2686534.6306586065,1250762.7509855600
14622,,,,,,,,,,,,,,,,,,,,,,,,1049,Basisnetz,1017,2686630.1980591915,1249865.5338307836
14642,,,,,,,,,,,,,,,,,,,,,,,,1020,Vorzugsroute,1091,2686307.1367427274,1250880.8437654278
14646,,,,,,,,,,,,,,,,,,,,,,,,1092,Basisnetz,1095,2686263.1466929815,1250774.3606552791
14649,,,,,,,,,,,,,,,,,,,,,,,,1022,Hauptnetz,1106,2686872.4924392872,1250664.7525302724
14652,,,,,,,,,,,,,,,,,,,,,,,,1025,Hauptnetz,1109,2686521.4154319544,1250612.9384456605
14684,,,,,,,,,,,,,,,,,,,,,,,,1074,Basisnetz,852,2685431.9764129068,1250842.9632205884
14694,,,,,,,,,,,,,,,,,,,,,,,,802,Vorzugsroute,927,2685614.4306957196,1251259.0320483900
14699,,,,,,,,,,,,,,,,,,,,,,,,981,Basisnetz,932,2686145.1677465048,1251567.0008603216
14730,,,,,,,,,,,,,,,,,,,,,,,,1097,Vorzugsroute,1117,2685939.4189513284,1250956.5357558527
14738,,,,,,,,,,,,,,,,,,,,,,,,2563,Vorzugsroute,1997,2685597.2646204731,1251972.3492488316
14753,,,,,,,,,,,,,,,,,,,,,,,,2566,Vorzugsroute,2082,2685192.9028645945,1251998.6148491318
14758,,,,,,,,,,,,,,,,,,,,,,,,2622,Basisnetz,2250,2685298.4579091375,1252339.6640142919
14761,1,397.000000000000000,1,"0",0,"0",1,Scheuchzerstrasse,0,0,,397.000000000000000,,,,,,,,,,,,,,,2683496.0210517514,1249089.2611605197
14800,40,26661.000000000000000,1,"0",0,"0",0,Scheuchzerstrasse,1,0,,27746.000000000000000,,,,,,,,,,,,,,,2683429.0830612280,1249392.5548194859
14808,48,36805.000000000000000,1,"0",0,"0",0,Langmauerstrasse,1,0,,34559.000000000000000,,,,,,,,,,,,,,,2683363.2006231099,1249571.8118559823
14825,65,11867.000000000000000,1,"0",0,"0",1,Universit?t Irchel,0,1,,8327.000000000000000,,,,,,,,,,,,,,,2683983.5901996568,1250325.4035259548
14837,78,24665.000000000000000,1,"0",0,"0",0,Strickhofstrasse,1,0,,22027.000000000000000,,,,,,,,,,,,,,,2683630.5404453101,1249977.6888797896
14879,1622,31858.000000000000000,1,"0",0,"0",0,Universit?tstrasse,3,0,,29529.000000000000000,,,,,,,,,,,,,,,2683795.2475107801,1248804.7906411628
14919,2521,10814.000000000000000,1,"0",0,"0",0,Letzistrasse,1,0,,8274.000000000000000,,,,,,,,,,,,,,,2683653.4551298730,1249576.4927010476
14922,2525,8881.000000000000000,1,FT,0,"0",0,M?hrlistrasse,0,0,,10998.000000000000000,,,,,,,,,,,,,,,2683604.8205381352,1249600.1406646608
14941,2558,2181.000000000000000,1,"0",0,"0",1,Stapferstrasse,0,0,,1964.000000000000000,,,,,,,,,,,,,,,2683671.1910371264,1248770.2046239225
14942,2559,2001.000000000000000,1,"0",0,"0",1,Fussweg,0,2,,2032.000000000000000,,,,,,,,,,,,,,,2683730.2114954726,1248619.7762904814
14973,2591,26681.000000000000000,1,"0",0,"0",0,Culmannstrasse,1,0,,27858.000000000000000,,,,,,,,,,,,,,,2683736.3159605931,1248451.0592489159
14975,2593,33320.000000000000000,1,BOTH,0,"0",0,Sonneggstrasse,1,0,,29093.000000000000000,,,,,,,,,,,,,,,2683681.8223303086,1248225.8787264104
14988,2606,38523.000000000000000,1,BOTH,0,"0",0,Sonneggstrasse,1,0,,38461.000000000000000,,,,,,,,,,,,,,,2683575.0144236609,1248440.2145418108
14996,2619,35775.000000000000000,1,"0",0,"0",0,Langstrasse,1,0,,34460.000000000000000,,,,,,,,,,,,,,,2682360.9306326713,1248459.8534823968
15002,3068,23003.000000000000000,1,"0",0,TF,0,Weinbergstrasse,3,0,,21530.000000000000000,,,,,,,,,,,,,,,2683254.7298505609,1249066.5234184763
15007,3073,35994.000000000000000,1,"0",0,"0",0,Schwingerstrasse,0,0,,35257.000000000000000,,,,,,,,,,,,,,,2683016.4496251605,1249090.3012833092
15014,3443,32458.000000000000000,1,"0",0,"0",1,Strickhofstrasse,0,0,,29968.000000000000000,,,,,,,,,,,,,,,2683658.9435021258,1249979.7734971053
15040,4744,14880.000000000000000,1,"0",0,"0",1,Platzpromenade,1,1,,13908.000000000000000,,,,,,,,,,,,,,,2683090.7955599790,1248497.9054120015
15050,4755,26874.000000000000000,1,"0",1,TF,1,Neumühlequai,1,1,,28659.000000000000000,,,,,,,,,,,,,,,2683315.4329357534,1248254.0916626535
15052,4757,30268.000000000000000,1,"0",1,"0",1,Platzpromenade,2,0,,31627.000000000000000,,,,,,,,,,,,,,,2683137.8537467094,1248452.4066920513
15054,4760,36530.000000000000000,1,"0",0,"0",0,Platzpromenade,1,0,,33382.000000000000000,,,,,,,,,,,,,,,2683279.7766065327,1248111.0946120471
15056,4762,35047.000000000000000,1,"0",0,FT,1,Limmatstrasse,0,0,,35662.000000000000000,,,,,,,,,,,,,,,2682991.8822765383,1248298.3534304006
15060,4991,20531.000000000000000,1,"0",0,FT,0,Schaffhauserplatz,3,0,,17993.000000000000000,,,,,,,,,,,,,,,2683045.4655257850,1249577.6918270888
15079,5049,8890.000000000000000,1,"0",0,"0",0,Kinkelstrasse,0,0,,11104.000000000000000,,,,,,,,,,,,,,,2683183.7132854476,1248955.0612521665
15086,5081,3722.000000000000000,1,FT,0,"0",0,Walchestrasse,3,0,,3953.000000000000000,,,,,,,,,,,,,,,2683372.8081854852,1248286.6577662525
15096,5091,20013.000000000000000,1,"0",0,"0",1,Sumatrastrasse,0,2,,17971.000000000000000,,,,,,,,,,,,,,,2683409.5929377377,1248477.4238497317
15108,5103,36387.000000000000000,1,"0",0,"0",0,Walchestrasse,3,0,,34763.000000000000000,,,,,,,,,,,,,,,2683391.7347187591,1248148.6265187410
15117,5143,38116.000000000000000,1,"0",0,"0",1,Freischützgasse,0,0,,38952.000000000000000,,,,,,,,,,,,,,,2682680.3210610054,1248022.6470093622
15134,6528,7076.000000000000000,1,"0",0,"0",0,Oskar-Bider-Strasse,0,0,,5757.000000000000000,,,,,,,,,,,,,,,2682995.6525191995,1249910.7500631206
15150,6950,738.000000000000000,1,"0",0,FT,0,Pflugstrasse,0,0,,741.000000000000000,,,,,,,,,,,,,,,2682880.9577656472,1249385.3038385697
15170,6998,27397.000000000000000,1,"0",0,FT,0,Pflugstrasse,0,0,,26501.000000000000000,,,,,,,,,,,,,,,2682925.5989078786,1249385.6238499060
15220,7989,35424.000000000000000,1,"0",0,TF,0,Neumühlequai,0,0,,37171.000000000000000,,,,,,,,,,,,,,,2683179.9004752808,1248531.0919287293
15248,8290,20439.000000000000000,1,"0",0,"0",0,Guggachstrasse,1,0,,17609.000000000000000,,,,,,,,,,,,,,,2683116.2458631969,1250018.0815740654
15267,8384,18252.000000000000000,1,"0",0,"0",0,Limmatstrasse,3,0,,19013.000000000000000,,,,,,,,,,,,,,,2682504.6667427323,1248801.6039608973
15314,8485,27905.000000000000000,1,"0",0,TF,0,Bahnhofquai,1,0,,26417.000000000000000,,,,,,,,,,,,,,,2683296.2860705932,1248012.0130886734
15346,10229,3540.000000000000000,1,"0",0,"0",1,R?slistrasse,1,0,,3564.000000000000000,,,,,,,,,,,,,,,2683258.7472074819,1249206.8101452251
15356,10239,12414.000000000000000,1,"0",0,FT,0,Kinkelstrasse,0,0,,8362.000000000000000,,,,,,,,,,,,,,,2683299.6039639297,1249023.8453976149
15402,10590,10279.000000000000000,1,"0",0,"0",0,Guggachstrasse,1,0,,10318.000000000000000,,,,,,,,,,,,,,,2682969.1724640336,1250125.0622031090
15412,10931,35927.000000000000000,1,"0",1,TF,1,Nordstrasse,0,0,,34999.000000000000000,,,,,,,,,,,,,,,2683034.5668934509,1248864.8891256708
15488,11925,5129.000000000000000,1,"0",0,"0",0,Heinrichstrasse,1,0,,6498.000000000000000,,,,,,,,,,,,,,,2682253.0642968640,1248947.6922770229
15490,11927,11885.000000000000000,1,"0",0,"0",0,Fabrikstrasse,0,0,,8345.000000000000000,,,,,,,,,,,,,,,2682118.8934665453,1248792.6099667000
15496,11938,17107.000000000000000,1,"0",0,"0",0,Heinrichstrasse,1,0,,20700.000000000000000,,,,,,,,,,,,,,,2682383.9822953348,1248802.5571569314
15514,11964,11418.000000000000000,1,"0",0,"0",0,Buchmattweg,0,0,,8694.000000000000000,,,,,,,,,,,,,,,2683180.6509751026,1250075.4404806728
15515,11965,8223.000000000000000,1,"0",0,"0",0,Milchbuckstrasse,0,0,,10516.000000000000000,,,,,,,,,,,,,,,2683490.2152764979,1249822.3809155407
15522,11973,20172.000000000000000,1,"0",0,"0",1,Irchelstrasse ?berquerung,1,0,,16559.000000000000000,,,,,,,,,,,,,,,2683395.0215884186,1250106.7525459970
15531,11982,16824.000000000000000,1,"0",0,"0",1,Irchelpark,2,1,,19617.000000000000000,,,,,,,,,,,,,,,2683522.5924630677,1250077.9532225053
15539,11990,22310.000000000000000,1,"0",0,"0",0,Im Eisernen Zeit,0,0,,23014.000000000000000,,,,,,,,,,,,,,,2683326.3594380696,1249704.0127006690
15562,12014,36507.000000000000000,1,"0",0,"0",1,Winterthurerstrasse,2,0,,35162.000000000000000,,,,,,,,,,,,,,,2683630.6961799040,1250294.2542066183
15579,12036,37088.000000000000000,1,"0",1,FT,0,Riedtlistrasse,0,0,,33794.000000000000000,,,,,,,,,,,,,,,2683722.4098955630,1249017.9201275955
15594,12404,20991.000000000000000,1,"0",0,"0",1,Irchelpark,2,0,,23786.000000000000000,,,,,,,,,,,,,,,2683663.1522901794,1250249.1441305007
15657,,,,,,,,,,,,,92.933714060000000,5099.000000000000000,30.000000000000000,"30050",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,92.933688684929095,,,,2682498.1667852914,1248723.9158167329
15668,,,,,,,,,,,,,155.964137010000002,4478.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,155.964194713543009,,,,2683757.8055677610,1248092.5710847878
15712,,,,,,,,,,,,,185.109713709999994,4419.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,185.109656682343996,,,,2683511.4500685278,1249070.0784211967
15739,,,,,,,,,,,,,,,,,,,,,,,,1166,Basisnetz,895,2683381.3071554480,1249789.8508608674
15748,,,,,,,,,,,,,,,,,,,,,,,,1129,Vorzugsroute,1038,2684083.6551059447,1250101.8863592292
15759,,,,,,,,,,,,,,,,,,,,,,,,1232,Basisnetz,608,2682903.0440627607,1249766.4721929964
15800,,,,,,,,,,,,,,,,,,,,,,,,1151,Vorzugsroute,971,2683290.6783954566,1249843.0023838622
15807,,,,,,,,,,,,,,,,,,,,,,,,1212,Hauptnetz,1102,2683050.5048073889,1249558.9561465033
15814,,,,,,,,,,,,,,,,,,,,,,,,1431,Basisnetz,791,2683223.2141833026,1248455.0906019330
15820,,,,,,,,,,,,,,,,,,,,,,,,5166,Vorzugsroute,2457,2682439.4104482420,1248438.2221786147
15832,,,,,,,,,,,,,,,,,,,,,,,,5193,Hauptnetz,2569,2682653.0239516217,1247997.8865725321
15852,,,,,,,,,,,,,,,,,,,,,,,,5217,Basisnetz,2826,2682471.5442411443,1248101.6240388777
15854,,,,,,,,,,,,,,,,,,,,,,,,5219,Basisnetz,2828,2682522.0124285100,1248003.0231361915
15879,,,,,,,,,,,,,,,,,,,,,,,,5157,Vorzugsroute,3237,2682820.6318429057,1248279.1244236981
15882,,,,,,,,,,,,,,,,,,,,,,,,5161,Vorzugsroute,3265,2682597.6276402618,1248363.7413512724
15891,,,,,,,,,,,,,,,,,,,,,,,,1437,Basisnetz,593,2683786.1905146027,1248346.7492803622
15893,,,,,,,,,,,,,,,,,,,,,,,,1471,Vorzugsroute,618,2683802.6484244862,1248002.4244873084
15910,,,,,,,,,,,,,,,,,,,,,,,,1428,Basisnetz,585,2683487.0055293860,1248247.6190461507
15912,,,,,,,,,,,,,,,,,,,,,,,,1430,Basisnetz,587,2683561.6121373409,1248471.6527145589
15923,,,,,,,,,,,,,,,,,,,,,,,,1407,Hauptnetz,663,2683388.4499264187,1248301.3024355576
15939,,,,,,,,,,,,,,,,,,,,,,,,1300,Vorzugsroute,772,2683489.4516400578,1249115.8330337522
15948,,,,,,,,,,,,,,,,,,,,,,,,1352,Basisnetz,810,2683564.7467850214,1248938.5244513405
16057,1564,30101.000000000000000,1,"0",0,FT,1,Bellerivestrasse,0,0,,33165.000000000000000,,,,,,,,,,,,,,,2684902.8250288833,1244781.0251377451
16061,1569,35860.000000000000000,1,"0",0,FT,1,Bahnhof,0,0,,34748.000000000000000,,,,,,,,,,,,,,,2684900.7622925094,1244861.9022601075
16070,1579,38299.000000000000000,1,"0",0,"0",1,Hafen,0,0,,39610.000000000000000,,,,,,,,,,,,,,,2684985.3330969554,1244560.3910090399
16108,,,,,,,,,,,,,,,,,,,,,,,,2345,Basisnetz,1234,2685749.7276862133,1244863.6608213456
16116,,,,,,,,,,,,,,,,,,,,,,,,2328,Hauptnetz,1488,2684856.2994676023,1244871.2883061031
16136,848,27355.000000000000000,1,FT,0,"0",0,Zeughausstrasse,1,0,,26371.000000000000000,,,,,,,,,,,,,,,2682388.9867999312,1247844.8169933669
16176,4221,17486.000000000000000,1,"0",0,FT,0,Balderngasse,0,0,,20330.000000000000000,,,,,,,,,,,,,,,2682880.2366966130,1247167.0194652800
16207,4282,19713.000000000000000,1,"0",1,"0",0,Selnaustrasse,0,0,,16688.000000000000000,,,,,,,,,,,,,,,2682573.1554383165,1247366.6287376473
16233,4510,11178.000000000000000,1,"0",0,TF,0,Veloweg,0,0,,9623.000000000000000,,,,,,,,,,,,,,,2682768.3353795120,1247452.5860899671
16241,4519,12794.000000000000000,1,"0",0,"0",0,L?wenstrasse,1,0,,16011.000000000000000,,,,,,,,,,,,,,,2682896.0827794927,1247698.4494774591
16242,4521,19902.000000000000000,1,"0",0,"0",0,L?wenstrasse,1,0,,17470.000000000000000,,,,,,,,,,,,,,,2682836.3427766454,1247606.0735289429
16258,4541,24927.000000000000000,1,"0",0,TF,0,Gerbergasse,0,0,,27168.000000000000000,,,,,,,,,,,,,,,2682909.1068030372,1247717.8618961934
16268,4557,34194.000000000000000,0,"0",0,"0",0,Bahnhofstrasse,5,0,,36564.000000000000000,,,,,,,,,,,,,,,2683051.6197767374,1247494.8685749345
16318,5166,14312.000000000000000,1,TF,0,"0",0,Talstrasse,3,0,,15771.000000000000000,,,,,,,,,,,,,,,2682743.8036805340,1247373.6078893573
16329,5178,26228.000000000000000,1,FT,0,"0",0,Sihlstrasse,3,0,,28192.000000000000000,,,,,,,,,,,,,,,2682687.2828041939,1247475.4158342776
16348,6511,9118.000000000000000,1,"0",0,FT,0,Seidengasse,0,2,,12029.000000000000000,,,,,,,,,,,,,,,2683006.4293462485,1247681.7599398149
16352,6579,3087.000000000000000,1,"0",0,"0",1,Hardauweg,1,2,,3108.000000000000000,,,,,,,,,,,,,,,2680865.6200000504,1248530.3440445329
16359,6592,13597.000000000000000,1,"0",0,"0",0,Gugolzstrasse,1,0,,15067.000000000000000,,,,,,,,,,,,,,,2681104.5744015379,1248481.7794950122
16419,8614,38985.000000000000000,1,"0",0,FT,0,Fussweg,0,0,,40293.000000000000000,,,,,,,,,,,,,,,2681210.7321366905,1248577.2945434276
16446,9208,17738.000000000000000,1,"0",0,FT,0,Herdernstrasse,0,0,,19182.000000000000000,,,,,,,,,,,,,,,2680620.5563734504,1248602.4507705644
16455,9224,35997.000000000000000,1,"0",1,FT,1,Herdernstrasse,0,0,,35260.000000000000000,,,,,,,,,,,,,,,2680716.1698791818,1248733.6404580576
16481,,,,,,,,,,,,,263.084305570000026,5037.000000000000000,30.000000000000000,"30063",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,263.084308252816015,,,,2682600.1034008614,1247630.1310283551
16490,,,,,,,,,,,,,26.007432359999999,5166.000000000000000,30.000000000000000,"30094",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,26.007445537173901,,,,2682928.1305517145,1247495.5576474797
16506,,,,,,,,,,,,,105.394388090000007,5153.000000000000000,30.000000000000000,"30063",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,105.394434512285997,,,,2682921.6318018832,1247801.2621801496
16521,,,,,,,,,,,,,44.803216180000000,5169.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,44.803242432768599,,,,2682844.3702627951,1247462.4628572650
16523,,,,,,,,,,,,,94.779385599999998,5173.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,94.779435675048489,,,,2682894.4630608978,1247549.6490817859
16531,,,,,,,,,,,,,148.236557260000012,4937.000000000000000,23.000000000000000,"3",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,148.236558037456007,,,,2681419.8203185457,1248431.4080815942
16539,,,,,,,,,,,,,,,,,,,,,,,,5305,Basisnetz,2742,2683016.0585557455,1247582.8897233400
16540,,,,,,,,,,,,,,,,,,,,,,,,4880,Hauptnetz,2797,2682343.9563343255,1247692.3602936401
16595,,,,,,,,,,,,,,,,,,,,,,,,4949,Hauptnetz,3297,2681308.9630803098,1248434.4243868594
16629,,,,,,,,,,,,,,,,,,,,,,,,4756,Hauptnetz,3193,2682578.1977575016,1247515.3691602976
16654,870,26582.000000000000000,1,"0",0,"0",0,Lindenhofstrasse,1,0,,27472.000000000000000,,,,,,,,,,,,,,,2683208.4933183705,1247683.6650611279
16656,872,38693.000000000000000,1,"0",0,"0",0,Uraniastrasse,3,0,,39137.000000000000000,,,,,,,,,,,,,,,2683274.4260386690,1247651.1482909194
16688,4531,24288.000000000000000,1,"0",0,"0",0,Uraniastrasse,3,0,,22672.000000000000000,,,,,,,,,,,,,,,2683115.4204343986,1247660.1004635803
16721,8164,10903.000000000000000,1,FT,0,"0",0,Mühlegasse,3,0,,8550.000000000000000,,,,,,,,,,,,,,,2683543.3566209357,1247638.9561347410
16754,8332,4264.000000000000000,1,"0",0,"0",0,Predigerplatz,1,0,,7340.000000000000000,,,,,,,,,,,,,,,2683648.5971913994,1247598.1737069245
16869,,,,,,,,,,,,,,,,,,,,,,,,1470,Vorzugsroute,617,2683489.5513303536,1247915.3922145134
16871,,,,,,,,,,,,,,,,,,,,,,,,1504,Hauptnetz,644,2683654.4180033202,1247629.4464691454
16878,,,,,,,,,,,,,,,,,,,,,,,,1480,Vorzugsroute,794,2683392.2801901847,1247532.4669957620
16906,,,,,,,,,,,,,,,,,,,,,,,,5415,Basisnetz,2639,2683387.6681714896,1247357.5055432045
16913,,,,,,,,,,,,,,,,,,,,,,,,5405,Basisnetz,2629,2683301.7813093113,1247301.4319950154
